data_type,model_type,item_id,worker_id,question,answer
tifa160,sd1dot1,tifa160_81,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_81,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_81,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_150,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_150,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_150,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_150,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_150,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_154,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_154,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_154,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_154,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_154,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_89,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_89,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_89,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_89,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_89,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_66,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_66,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_66,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_66,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_66,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_52,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_52,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_52,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_52,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_52,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_140,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_140,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_140,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_140,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_140,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_8,4375840905,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_8,4375843592,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_8,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_8,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_8,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_2,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_2,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_2,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_2,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_2,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_128,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_128,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_128,4379690288,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_128,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_128,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_138,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_138,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_138,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_138,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_138,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_58,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_58,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_58,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_58,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_58,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_158,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_158,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_158,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_158,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_158,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_34,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_34,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_34,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_34,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_34,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_146,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_146,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_146,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_146,4387897261,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_146,4389767429,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_25,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_25,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_25,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_25,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_25,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_131,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_131,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_131,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_131,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_131,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_59,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_59,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_59,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_59,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_59,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_130,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_130,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_130,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_130,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_130,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_81,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_81,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_81,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_81,4387897261,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_81,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_86,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_86,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_86,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_86,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_86,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_121,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_121,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_121,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_121,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_121,4389767429,How consistent is the image with the text description?,5
