dsg_prompt_split,qg_model,t2i_model,item_id,question,question_id,dependency_id,answer
tifa160,dsg,vq-diffusion,tifa160_42,Is the boy little?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_42,Is the ball a soccer ball?,6,2,yes
tifa160,dsg,vq-diffusion,tifa160_42,Are the other soccer players young?,7,3,yes
tifa160,dsg,vq-diffusion,tifa160_42,Is the boy gripping the ball in his arms?,8,"1,2, 4",yes
tifa160,dsg,vq-diffusion,tifa160_42,Is the boy surrounded by the other soccer players?,9,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_43,Is there a man?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_43,Is there a tennis racket?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_43,Is there a ball?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_43,Does the man have a tennis racket?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_43,Is the man waiting for the ball?,5,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_44,Is there a baseball player?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_44,Is there a base?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_44,Is there a game?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_44,Is the game at night?,4,3,yes
tifa160,dsg,vq-diffusion,tifa160_44,Is the baseball player running to the base?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_44,Is the baseball player during the game?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_44,Is the base during the game?,7,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_45,Are there skiers?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_45,Is there a class?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_45,Are the skiers beginners?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_45,Are the skiers snow skiers?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_45,Are the skiers having class?,5,1,yes
tifa160,dsg,vq-diffusion,tifa160_46,Are there surfers?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_46,Are there surf boards?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_46,Is there an ocean?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_46,Are the surfers in a group?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_46,Are the surfers going into the ocean?,5,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_46,Are the surf boards going into the ocean?,6,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_46,Are the surfers carrying the surf boards?,7,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_47,Are there zebras?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_47,Are there three zebras?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_47,Is there hay?,3,0,no
tifa160,dsg,vq-diffusion,tifa160_47,Are the zebras black and white?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_47,Are the zebras eating hay?,5,"1,3",no
tifa160,dsg,vq-diffusion,tifa160_48,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_48,Is there a jacket?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_48,Is the jacket black?,3,2,yes
tifa160,dsg,vq-diffusion,tifa160_48,Is there a pizza?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_48,Is the woman next to the pizza?,5,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_49,Is there a dog?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_49,Is there a remote controller?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_49,Is the dog laying?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_49,Is the dog with the remote controller?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_50,Is there a plate?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_50,Is the plate red?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_50,Is there broccoli?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_50,Is there meat?,4,0,no
tifa160,dsg,vq-diffusion,tifa160_50,Are there veggies?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_50,Is the broccoli on the plate?,6,"3,1",yes
tifa160,dsg,vq-diffusion,tifa160_50,Is the meat on the plate?,7,"4,1",no
tifa160,dsg,vq-diffusion,tifa160_50,Are the veggies on the plate?,8,"5,1",yes
tifa160,dsg,vq-diffusion,tifa160_51,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_51,Is there a court?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_51,Is the woman playing tennis?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_51,Is the woman on the court?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_52,Are there motorcycles?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_52,Are the motorcycles in a row?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_52,Are the motorcycles on the side of the road?,3,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_52,Are the motorcycles parked?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_53,Is there a kitten?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_53,Is the kitten young?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_53,Is there a windowpane?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_53,Is there rain?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_53,Is there glass?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_53,Is the kitten watching?,6,1,yes
tifa160,dsg,vq-diffusion,tifa160_53,Is the kitten along the windowpane?,7,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_53,Is the rain tapping on the glass?,8,"4,5",yes
tifa160,dsg,vq-diffusion,tifa160_54,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_54,Is there a couch?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_54,Is there a laptop?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_54,Is the woman sitting?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_54,Is the woman on the couch?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_54,Is the woman in front of the laptop?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_54,Is the couch in front of the laptop?,7,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_55,Is there a toilet?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_55,Is the toilet white?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_55,Is the toilet small?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_55,Are there seashells?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_55,Are the seashells on top of the toilet?,5,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_56,Is there a teddy bear store?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_56,Are there signs?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_56,Are there bears?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_56,Is the teddy bear store decorated?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_56,Are the signs in the teddy bear store?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_56,Are the bears in the teddy bear store?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_57,Is there a guy?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_57,Does the guy have a cell?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_57,Is the guy sitting down?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_57,Is the guy using his cell?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_57,Is the guy at the party?,5,1,yes
tifa160,dsg,vq-diffusion,tifa160_58,Is there a skateboarder?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_58,Is the skateboarder wearing a jacket?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_58,Is the jacket blue?,3,2,yes
tifa160,dsg,vq-diffusion,tifa160_58,Is the skateboarder doing a trick?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_59,Are there a group of children?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_59,Is there grass?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_59,Is there a frisbee?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_59,Are the children sitting?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_59,Are the children in the grass?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_59,Are there two of the children?,6,1,yes
tifa160,dsg,vq-diffusion,tifa160_59,Are two of the children holding a frisbee?,7,"3,6",yes
tifa160,dsg,vq-diffusion,tifa160_60,Is there a motorcycle?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_60,Is the motorcycle grey?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_60,Is there a dirt road?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_60,Is there a building?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_60,Is the motorcycle on the dirt road?,5,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_60,Is the motorcycle next to the building?,6,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_60,Is the dirt road next to the building?,7,"3,4",yes
tifa160,dsg,vq-diffusion,tifa160_61,Is there a bike?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_61,Does the bike have handles?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_61,Is the bike red?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_61,Are the handles white?,4,2,yes
tifa160,dsg,vq-diffusion,tifa160_61,Is there a pole?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_61,Is the pole black?,6,5,yes
tifa160,dsg,vq-diffusion,tifa160_61,Is there a sidewalk?,7,0,yes
tifa160,dsg,vq-diffusion,tifa160_61,Is the bike locked to the pole?,8,"1,5",yes
tifa160,dsg,vq-diffusion,tifa160_61,Is the bike on the sidewalk?,9,"1,7",yes
tifa160,dsg,vq-diffusion,tifa160_61,Is the pole on the sidewalk?,10,"5,7",yes
tifa160,dsg,vq-diffusion,tifa160_62,Is there a table?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_62,Are there bags of luggage?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_62,Are there purses?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_62,Are the bags of luggage on the table?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_62,Are the purses on the table?,5,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_63,Is there a light?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_63,Is there a signpost?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_63,Is there an intersection?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_63,Is there a waterway?,4,0,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
tifa160,dsg,vq-diffusion,tifa160_63,Is the light a traffic light?,5,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_63,Is the intersection a crossroads intersection?,6,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_63,Is the traffic light at the crossroads intersection?,7,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_63,Is the signpost at the crossroads intersection?,8,"2,4",yes
tifa160,dsg,vq-diffusion,tifa160_63,Is the intersection near the waterway?,9,"3,4",yes
tifa160,dsg,vq-diffusion,tifa160_64,Is there a giraffe?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_64,Is there a fence?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_64,Is the giraffe large?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_64,Is the giraffe small?,4,1,no
tifa160,dsg,vq-diffusion,tifa160_64,Is the giraffe looking over the fence?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_64,Is the giraffe looking at the giraffe?,6,"1,1",yes
tifa160,dsg,vq-diffusion,tifa160_65,Are there stuffed animals?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_65,Is there a bed?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_65,Are the stuffed animals sitting?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_65,Are the stuffed animals in the bed?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_65,Are the stuffed animals next to each other?,5,"1,1",yes
tifa160,dsg,vq-diffusion,tifa160_66,Is there a kitten?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_66,Is the kitten caramel-colored?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_66,Is the kitten lying?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_66,Is there a blanket?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_66,Is the blanket small?,5,4,yes
tifa160,dsg,vq-diffusion,tifa160_66,Is there a bed?,6,0,yes
tifa160,dsg,vq-diffusion,tifa160_66,Is the bed unmade?,7,6,yes
tifa160,dsg,vq-diffusion,tifa160_66,Is the kitten on the blanket?,8,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_66,Is the blanket on the bed?,9,"4,6",yes
tifa160,dsg,vq-diffusion,tifa160_66,Is the kitten on the bed?,10,"1,6",yes
tifa160,dsg,vq-diffusion,tifa160_67,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_67,Does the woman have feet?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_67,Are the woman's feet barefoot?,3,2,yes
tifa160,dsg,vq-diffusion,tifa160_67,Is there food?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_67,Is there a plate?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_67,Does the woman have a lap?,6,1,yes
tifa160,dsg,vq-diffusion,tifa160_67,Is the woman eating food?,7,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_67,Is the woman outside?,8,"1, outside",yes
tifa160,dsg,vq-diffusion,tifa160_67,Is the food on the plate?,9,"4,5",yes
tifa160,dsg,vq-diffusion,tifa160_67,Is the plate on the woman's lap?,10,"5,6",yes
tifa160,dsg,vq-diffusion,tifa160_68,Is there a train?,1,0,no
tifa160,dsg,vq-diffusion,tifa160_68,Is there a track?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_68,Are there trees?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_68,Are there many trees?,4,3,yes
tifa160,dsg,vq-diffusion,tifa160_68,Is the train on the track?,5,"1,2",no
tifa160,dsg,vq-diffusion,tifa160_68,Is the train near the trees?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_68,Is the track near the trees?,7,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_69,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_69,Is the woman young?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_69,Is the woman playing a video game?,3,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_69,Is there a couch?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_69,Is the woman on the couch?,5,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_70,Are there skiers?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_70,Are there multiple skiers?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_70,Is there land?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_70,Is the land covered in snow?,4,3,yes
tifa160,dsg,vq-diffusion,tifa160_70,Is the land a vast expanse?,5,3,yes
tifa160,dsg,vq-diffusion,tifa160_70,Is there a mountain?,6,0,yes
tifa160,dsg,vq-diffusion,tifa160_70,Are the skiers travelling across the land?,7,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_70,Are the skiers travelling towards the mountain?,8,"1,6",yes
tifa160,dsg,vq-diffusion,tifa160_71,Is there a beach?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_71,Is the beach crowded?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_71,Are there beach umbrellas?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_71,Are the beach umbrellas red?,4,3,yes
tifa160,dsg,vq-diffusion,tifa160_71,Are the beach umbrellas white?,5,3,no
tifa160,dsg,vq-diffusion,tifa160_72,Is there a lady?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_72,Is the lady wearing red?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_72,Is the lady playing tennis?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_72,Is there a tennis court?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_72,Is the tennis court blue?,5,4,yes
tifa160,dsg,vq-diffusion,tifa160_72,Is the tennis court green?,6,4,yes
tifa160,dsg,vq-diffusion,tifa160_72,Is the lady on the tennis court?,7,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_73,Is there a sign?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_73,Is there a field?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_73,Is there a body of water?,3,0,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
tifa160,dsg,vq-diffusion,tifa160_73,Is the field lush green?,4,2,yes
tifa160,dsg,vq-diffusion,tifa160_73,Is the sign on the field?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_73,Is the sign near the body of water?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_73,Is the field near the body of water?,7,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_74,Is there a cat?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_74,Is there a desk?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_74,Is there a laptop?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_74,Is the cat lying?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_74,Is the cat on the desk?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_74,Is the cat on the laptop?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_74,Is the desk on the laptop?,7,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_75,Are there bears?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_75,Are the bears very big?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_75,Are the bears furry?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_75,Are the bears brown?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_75,Is there a grass field?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_75,Is the grass field big?,6,5,yes
tifa160,dsg,vq-diffusion,tifa160_76,Is there a person?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_76,Is there a boat?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_76,Is there a beach?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_76,Is the boat made of wood?,4,2,yes
tifa160,dsg,vq-diffusion,tifa160_76,Is the person in the boat?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_76,Is the boat on the shore of the beach?,6,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_77,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_77,Is the woman bent over?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_77,Is there a refrigerator?,3,0,no
tifa160,dsg,vq-diffusion,tifa160_77,Is the refrigerator small?,4,3,yes
tifa160,dsg,vq-diffusion,tifa160_77,Is the woman next to the refrigerator?,5,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_78,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is there a dress?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the dress blue?,3,2,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is there a chair?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the chair modern?,5,4,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is there a vase?,6,0,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is there a room?,7,0,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the room empty?,8,7,no
tifa160,dsg,vq-diffusion,tifa160_78,Is the woman sitting?,9,1,yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the woman in the chair?,10,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the woman next to the vase?,11,"1,6",yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the woman in the room?,12,"1,7",yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the chair next to the vase?,13,"4,6",yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the chair in the room?,14,"4,7",yes
tifa160,dsg,vq-diffusion,tifa160_78,Is the vase in the room?,15,"6,7",yes
tifa160,dsg,vq-diffusion,tifa160_79,Are there people?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_79,Are there three people?,2,1,no
tifa160,dsg,vq-diffusion,tifa160_79,Is there an elephant?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_79,Is there a river?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_79,Are the people standing?,5,1,yes
tifa160,dsg,vq-diffusion,tifa160_79,Are the people next to the elephant?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_79,Are the people next to the river?,7,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_79,Is the elephant next to the river?,8,"3,4",yes
tifa160,dsg,vq-diffusion,tifa160_80,Are there giraffes?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_80,Is there an enclosure?,2,0,no
tifa160,dsg,vq-diffusion,tifa160_80,Are the giraffes gathered together?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_80,Are the giraffes in the enclosure?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_80,Is the enclosure theirs?,5,2,yes
tifa160,dsg,vq-diffusion,tifa160_81,Is there a house?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_81,Is there a bedroom?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_81,Is there a relaxing room?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_81,Is the bedroom in the house?,4,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_81,Is the relaxing room in the house?,5,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_82,Is there a boy?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_82,Is the boy wearing a shirt?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_82,Is the shirt green?,3,2,yes
tifa160,dsg,vq-diffusion,tifa160_82,Is there fruit?,4,0,yes
tifa160,dsg,vq-diffusion,tifa160_82,Is the boy posing?,5,1,yes
tifa160,dsg,vq-diffusion,tifa160_82,Is the boy with the fruit?,6,"1,4",yes
tifa160,dsg,vq-diffusion,tifa160_83,Are there people?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_83,Is there a camera?,2,0,yes
tifa160,dsg,vq-diffusion,tifa160_83,Is there a picture?,3,0,yes
tifa160,dsg,vq-diffusion,tifa160_83,Are the people posing?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_83,Are the people in front of the camera?,5,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_83,Are the people in front of the picture?,6,"1,3",yes
tifa160,dsg,vq-diffusion,tifa160_83,Is the camera in front of the picture?,7,"2,3",yes
tifa160,dsg,vq-diffusion,tifa160_84,Is there a woman?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_84,Does the woman have teeth?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_84,Is the woman wearing clothes?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_84,Are the clothes black?,4,3,yes
tifa160,dsg,vq-diffusion,tifa160_84,Is the woman smiling?,5,1,yes
tifa160,dsg,vq-diffusion,tifa160_84,Is the woman brushing her teeth?,6,"1,2",yes
tifa160,dsg,vq-diffusion,tifa160_85,Is there a guy?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_85,Does the guy have a hat?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_85,Is the hat an umbrella hat?,3,2,yes
tifa160,dsg,vq-diffusion,tifa160_85,Is the guy sitting?,4,1,yes
tifa160,dsg,vq-diffusion,tifa160_85,Is there a table?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_85,Is there another person?,6,0,yes
tifa160,dsg,vq-diffusion,tifa160_85,Is the guy at the table?,7,"1,5",yes
tifa160,dsg,vq-diffusion,tifa160_85,Is the other person at the table?,8,"6,5",yes
tifa160,dsg,vq-diffusion,tifa160_86,Are there men?,1,0,yes
tifa160,dsg,vq-diffusion,tifa160_86,Are there two men?,2,1,yes
tifa160,dsg,vq-diffusion,tifa160_86,Are the men wearing safety jackets?,3,1,yes
tifa160,dsg,vq-diffusion,tifa160_86,Are the safety jackets neon yellow?,4,3,yes
tifa160,dsg,vq-diffusion,tifa160_86,Is there a food car?,5,0,yes
tifa160,dsg,vq-diffusion,tifa160_86,Are the men sharing a meal?,6,"1,5",yes
tifa160,dsg,vq-diffusion,tifa160_86,Are the men next to the food car?,7,"1,5",yes
tifa160,dsg,vq-diffusion,tifa160_87,Is there a motorcycle?,1,0,yes
